conference,year,season,session_id,paper_id,area_code,area_name,tier1,map_source,title
KCS,2026,S2025-26,WI3-F,WI3-F-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Hopfield Neural Networks Using Vertical NAND Flash Memory for Large-Scale In-Memory Associative
KCS,2026,S2025-26,WI3-F,WI3-F-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Accuracy Maximization
KCS,2026,S2025-26,WI3-F,WI3-F-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Comparative Analysis of Channel Materials and Device Architectures in 2T0C DRAM
KCS,2026,S2025-26,WI3-F,WI3-F-4,D2,Memory Devices & Technology,Devices & Process Technology,session,Bonding Pressure Annealing Technique to Improve Reliability of FeRAM
KCS,2026,S2025-26,WI3-F,WI3-F-5,D2,Memory Devices & Technology,Devices & Process Technology,session,Designed for Low-Power Applications
KCS,2026,S2025-26,WI3-F,WI3-F-6,D2,Memory Devices & Technology,Devices & Process Technology,session,Via-embedded Self-rectifying Memristor based on 180nm CMOS Process
KCS,2026,S2025-26,WJ3-T,WJ3-T-1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Ultra-low Power LLM Processor with Binary/Ternary Quantization
KCS,2026,S2025-26,WJ3-T,WJ3-T-2,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Deep Q-Network 기반 온-디바이스 자율주행로봇 경로 도출 시스템
KCS,2026,S2025-26,WJ3-T,WJ3-T-3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Compute-in-Memory 구조 기반 근전도 신호 획득 및 손동작 분류 System-on-Chip
KCS,2026,S2025-26,WJ3-T,WJ3-T-4,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,BF16-to-BFP Conversion Architecture for Systolic Array Computation
KCS,2026,S2025-26,WJ3-T,WJ3-T-5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Low-Latency and Resource-Optimized LeNet-5 Accelerator Using FPGA
KCS,2026,S2025-26,TA1-D,TA1-D-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Resistive Switching Materials and Devices for Information Processing
KCS,2026,S2025-26,TA1-D,TA1-D-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Li Doped NbO Self-Rectifying Memristors for Crossbar Array Neuromorphic Architectures
KCS,2026,S2025-26,TA1-D,TA1-D-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Two-Stack 2k-Level Crossbar Array based on Alkali-Ion Al:TiO Memristors
KCS,2026,S2025-26,TA1-D,TA1-D-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Tuning Switching Dynamics in ZnO Transistors with TiO Memristor Gates for Neuromorphic Computing
KCS,2026,S2025-26,TA1-D,TA1-D-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Li-well ZnO Memtransistors Cross-bar Array for Neuromorphic Applications
KCS,2026,S2025-26,TA1-D,TA1-D-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Access Memory
KCS,2026,S2025-26,TB1-B,TB1-B-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,for Advanced Lithography
KCS,2026,S2025-26,TB1-B,TB1-B-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,이미징 성능 및 Best Focus Shift 완화를 위한 High-NA EUV 마스크용 Bilayer 흡수체 구조 연구
KCS,2026,S2025-26,TB1-B,TB1-B-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Simulation of Extreme Ultraviolet Mask for Defect Inspection and Repair
KCS,2026,S2025-26,TB1-B,TB1-B-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Grain Size에 따른 EUV 펠리클의 기계적 및 광학적 특성 변화
KCS,2026,S2025-26,TB1-B,TB1-B-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,A Methodology of Emissivity Measurement for Radiatively Complex CNT and Porous-Structured
KCS,2026,S2025-26,TB1-B,TB1-B-6,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Gap-filling Stencil Lithography Utilizing Protective Layer for Precise Patterning of 2D Transition-metal
KCS,2026,S2025-26,TC1-D,TC1-D-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Memory Applications
KCS,2026,S2025-26,TC1-D,TC1-D-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Electrodes
KCS,2026,S2025-26,TC1-D,TC1-D-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,A Study on the Role of O Plasma-Controlled TiOx Interfacial Layer for Reliability Enhancement of
KCS,2026,S2025-26,TC1-D,TC1-D-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Composition Window
KCS,2026,S2025-26,TC1-D,TC1-D-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Polarization Characteristics of Nano-Laminated Thick Hf Zr O with Al O Interlayer
KCS,2026,S2025-26,TC1-D,TC1-D-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Enhanced Thermal Robustness of Hf Zr₁₋ O through Lanthanum Oxygen Diffusion Interlayer
KCS,2026,S2025-26,TD1-K,TD1-K-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Evolution of Device Technology for Next Generation VNAND
KCS,2026,S2025-26,TD1-K,TD1-K-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Implementation of n-Shot STDP Pulse Scheme for Flash Memory Array-Based Low-Power SNN
KCS,2026,S2025-26,TD1-K,TD1-K-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Improved Surrogate Learning of Threshold-Voltage Distribution in 3D NAND Flash Using
KCS,2026,S2025-26,TD1-K,TD1-K-4,D2,Memory Devices & Technology,Devices & Process Technology,session,"Low-Power, Area-Efficient NAND–AND Hybrid Flash MCAM for High-Density In-Memory Search"
KCS,2026,S2025-26,TD1-K,TD1-K-5,D2,Memory Devices & Technology,Devices & Process Technology,session,고성능 낸드 플래시 메모리를 위한 iCVD 공정 기반 다결정 실리콘 채널 내 불소 도핑 기술 개발
KCS,2026,S2025-26,TD1-K,TD1-K-6,D2,Memory Devices & Technology,Devices & Process Technology,session,Analog Compute-In-Memory based on Flash Memory Cells for Hopfield Neural Networks
KCS,2026,S2025-26,TE1-J,TE1-J-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Topological van der Waals Contacts for 2D Materials
KCS,2026,S2025-26,TE1-J,TE1-J-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Electrical Properties
KCS,2026,S2025-26,TE1-J,TE1-J-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Passivation of Indium Selenide: Suppressing Polymer-Induced Doping through Redox Activation
KCS,2026,S2025-26,TE1-J,TE1-J-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Phase-Engineered Amorphous-Tellurium Trioxide: An Emerging p-Type Channel Material
KCS,2026,S2025-26,TE1-J,TE1-J-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Cold Source FET Array
KCS,2026,S2025-26,TE1-J,TE1-J-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Capacitance–Voltage Characterization as a Diagnostic Tool for Dielectric Selection in VCMA Devices
KCS,2026,S2025-26,TF1-K,TF1-K-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Memory Window Expansion in Hf Zr O MFS FeFETs Enabled by ZrO Interlayer
KCS,2026,S2025-26,TF1-K,TF1-K-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Domain-Engineered Hf . Zr . O Ferroelectric Tunnel Junction with Oxygen Vacancy Suppression for
KCS,2026,S2025-26,TF1-K,TF1-K-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,AI 메모리 구현을 위한 고성능 강유전체 소자 기술 특허 출원 동향
KCS,2026,S2025-26,TF1-K,TF1-K-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Effect of Electrode Work-Function Asymmetry on Built-in Fields in Ferroelectric ALD-HZO Thin Films
KCS,2026,S2025-26,TF1-K,TF1-K-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Dual-Gate HZO Ferroelectric Field-Effect Transistor with Gd-Doped HfO Top-Gate Insulator
KCS,2026,S2025-26,TF1-K,TF1-K-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,HfLaO 박막을 이용한 하프니아 기반 FeFET의 Disturbance 특성 완화
KCS,2026,S2025-26,TF1-K,TF1-K-7,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Metal-Ferroelectric-Insulator-Semiconductor FeFET
KCS,2026,S2025-26,TG1-C,TG1-C-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Optical Spectroscopic Characterization of High κ and Ferroelectric Oxides
KCS,2026,S2025-26,TG1-C,TG1-C-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Kinetic Control of Cation Stoichiometry in Infinite-Layer Cuprate by Pulsed Laser Deposition
KCS,2026,S2025-26,TG1-C,TG1-C-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Epitaxial Stabilization of van der Waals–Layered α-MoO Thin Films
KCS,2026,S2025-26,TG1-C,TG1-C-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,
KCS,2026,S2025-26,TG1-C,TG1-C-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Sub-Unit-Cell-Segmented Ferroelectricity in Brownmillerite Oxides by Phonon Decoupling
KCS,2026,S2025-26,TH1-G,TH1-G-1,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Quantum Simulations for Advanced Logic Devices and Interconnects
KCS,2026,S2025-26,TH1-G,TH1-G-2,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Component Based Quantification of Trap Formation in MOS Devices under Total Ionized Dose Stress
KCS,2026,S2025-26,TH1-G,TH1-G-3,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Temperature-Dependent Characterization and SPICE-Based Compact Modeling of a Dual-Gate
KCS,2026,S2025-26,TH1-G,TH1-G-4,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Introduction to Hybrid ESD Model Using HSPICE and Verilog-A
KCS,2026,S2025-26,TH1-G,TH1-G-5,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Cryogenic Operation
KCS,2026,S2025-26,TH1-G,TH1-G-6,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Reliability Comparison of BJTs with Different Emitter Areas under Electrical Stress Conditions
KCS,2026,S2025-26,TI1-F,TI1-F-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Fatigue and Recovery Mechanism of HfZrO /Ge MF(I)S Capacitors under Low Operating Voltage
KCS,2026,S2025-26,TI1-F,TI1-F-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Oxygen Vacancy Engineering of ITO Interfacial Layer for Enhanced Reliability in Ferroelectric
KCS,2026,S2025-26,TI1-F,TI1-F-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Improved Ferroelectricity in W/Hf . Zr . O /W Capacitor With WOx Interlayer
KCS,2026,S2025-26,TI1-F,TI1-F-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Capacitance Wake up in Morphotropic Phase Boundary Enabled by Bilayer Hf Zr O Capacitors
KCS,2026,S2025-26,TI1-F,TI1-F-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,The Strategy to Enhance “On” State Current of Ferroelectric Tunnel Junction Satisfying Self-Rectifying
KCS,2026,S2025-26,TI1-F,TI1-F-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Hf-Free Ferroelectric Capacitor with ZrO /Oxide Semiconductor for Low-Power Non-Volatile
KCS,2026,S2025-26,TI1-F,TI1-F-7,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,The Role of IGZO Interlayer as an Oxygen Reservoir Layer for Enhanced Ferroelectric Capacitor
KCS,2026,S2025-26,TJ1-I,TJ1-I-1,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Wireless Multi-Sensing System for Real-Time Battery Safety Management
KCS,2026,S2025-26,TJ1-I,TJ1-I-2,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Development of a Ferroelectric Ga-HfO Thin Film via Co-Sputtering for Vibration and Temperature
KCS,2026,S2025-26,TJ1-I,TJ1-I-3,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,
KCS,2026,S2025-26,TJ1-I,TJ1-I-4,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Magneto-Encephaloscope: A Minimal-Invasive and Magnetically Controllable Neural Interface
KCS,2026,S2025-26,TJ1-I,TJ1-I-5,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Wearable Ring Sensor for Enhanced Accuracy and Comfort in Blood Pressure Monitoring
KCS,2026,S2025-26,TJ1-I,TJ1-I-6,D8,"Sensors, MEMS & Bio-devices",Devices & Process Technology,session,Acoustic Impedance Mismatching for Ultrasound-driven Triboelectric Generator
KCS,2026,S2025-26,TC2-D,TC2-D-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Enhancement of Polarization Characteristics in HZO-Based FeCAP Using a Dual Insertion Layer
KCS,2026,S2025-26,TC2-D,TC2-D-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Enhanced Ferroelectricity in Hf Zr O Thin Films via Ar Plasma Surface Treatment
KCS,2026,S2025-26,TC2-D,TC2-D-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,"Nanolaminate-Driven Ferroelectric Enhancement in Ultrathin (Hf,Zr)O with Quantitative Strain Analysis"
KCS,2026,S2025-26,TC2-D,TC2-D-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Intermediate Layer
KCS,2026,S2025-26,TC2-D,TC2-D-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Capacitors
KCS,2026,S2025-26,TC2-D,TC2-D-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Thin Films via Grazing Incidence Synchrotron X-Ray Diffraction
KCS,2026,S2025-26,TC2-D,TC2-D-7,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,잔류 분극 구동 기반 IGZO FeTFT의 계면 트랩 정량화 연구
KCS,2026,S2025-26,TD3-E,TD3-E-1,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,InGaAs/InP Phototransistor Heterogeneously Integrated on Si Photonics Platform
KCS,2026,S2025-26,TD3-E,TD3-E-2,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,III-V/Ins./Si Waveguide-integrated High-Speed Mach-Zehnder Optical Modulator for Co-packaged
KCS,2026,S2025-26,TD3-E,TD3-E-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Photodetector Applications
KCS,2026,S2025-26,TD3-E,TD3-E-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Wavelengths
KCS,2026,S2025-26,TD3-E,TD3-E-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,중적외선 검출을 위한 유연 기판 위 T2SL 광검출기 Array 제작
KCS,2026,S2025-26,TD3-E,TD3-E-6,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Improved Specific Contact Resistivity in Amorphous IGZO via Sub-Nanometer SiO Interlayer
KCS,2026,S2025-26,TD3-E,TD3-E-7,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Characteristics
KCS,2026,S2025-26,TE2-J,TE2-J-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Interfacial Engineering in Layered Magnetic Semiconductor CrSBr
KCS,2026,S2025-26,TE2-J,TE2-J-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Metal-Silicon-Metal Hot-Carrier Avalanche Photodetector for High-Responsivity SWIR Detection
KCS,2026,S2025-26,TE2-J,TE2-J-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Focused-Beam-Induced Asymmetric Guided-Mode Resonance for Compact Optical Sensors
KCS,2026,S2025-26,TE2-J,TE2-J-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Radiofrequency Circuit Application
KCS,2026,S2025-26,TE2-J,TE2-J-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Enabling Frequency-Agile Reconfigurable X-Band Filters with VO -Based Non-Volatile RF Switches
KCS,2026,S2025-26,TE2-J,TE2-J-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,A Flexible and Thermally Stable Polymer-Based Analogue Switch for Millimeter-Wave Systems
KCS,2026,S2025-26,TF2-K,TF2-K-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Scaling Challenges and Emerging Solutions for DRAM Cell Transistors Beyond Sub 10 nm Node
KCS,2026,S2025-26,TF2-K,TF2-K-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Surrounding Poly-Si Capacitor-Implemented 2T DRAM Cell for Retention Improvement and Coupling
KCS,2026,S2025-26,TF2-K,TF2-K-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Verification
KCS,2026,S2025-26,TF2-K,TF2-K-4,D2,Memory Devices & Technology,Devices & Process Technology,session,A Split-Gate 2T0C Gain Cell Suppressing Cell-Level and Array-Level Issues
KCS,2026,S2025-26,TF2-K,TF2-K-5,D2,Memory Devices & Technology,Devices & Process Technology,session,Investigation of Low-Frequency Noise Characteristics in Charge-Trap-Based DRAM Devices
KCS,2026,S2025-26,TF2-K,TF2-K-6,D2,Memory Devices & Technology,Devices & Process Technology,session,TCAD–SPICE 혼합모드 기반 소자-특성 반영 DRAM 센스앰프 기본 회로 동작 특성 평가
KCS,2026,S2025-26,TF2-K,TF2-K-7,D2,Memory Devices & Technology,Devices & Process Technology,session,Memristor-Based Artificial Sensory Nervous System for Neuro-Inspired Robotics
KCS,2026,S2025-26,TG2-C,TG2-C-1,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,for Advancing the More-than-Moore Paradigm
KCS,2026,S2025-26,TG2-C,TG2-C-2,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Additive Manufacturing and Densification of SiC-Based Components for Semiconductor Processing
KCS,2026,S2025-26,TG2-C,TG2-C-3,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Record-low Threading Dislocation Density of GaSb on Si Buffer Template via Optimized Multiple Defect
KCS,2026,S2025-26,TG2-C,TG2-C-4,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Thermal Atomic Layer Deposition of TiN Using Metal Organic Precursors with N H Reactant
KCS,2026,S2025-26,TG2-C,TG2-C-5,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Tunable Dielectric Trap Engineering of SiN for Operating Voltage Modulation in Charge Trap Flash
KCS,2026,S2025-26,TG2-C,TG2-C-6,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Photonic Applications
KCS,2026,S2025-26,TH2-T,TH2-T-1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Development Direction of Server PIM Platform for Large Language Models
KCS,2026,S2025-26,TH2-T,TH2-T-2,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Real-Time Prediction of 3D–to-2D Surface Transition during GaN Epitaxial Growth Using an In Situ
KCS,2026,S2025-26,TH2-T,TH2-T-3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Timestep-wise Token Merging for Efficient Spiking Transformer
KCS,2026,S2025-26,TH2-T,TH2-T-4,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Artificial Neural Logic Operators for Energy-Efficient Dendritic Computing
KCS,2026,S2025-26,TH2-T,TH2-T-5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,신경망회로를 활용한 PID 기반 피드백 제어를 위한 시스템 온 칩 구성
KCS,2026,S2025-26,TH2-T,TH2-T-6,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,DeepSCF: Physics-Inspired Neural Networks for Efficient Self-Consistent Charge Density Prediction
KCS,2026,S2025-26,TI2-Q,TI2-Q-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,of Semiconductor Packages
KCS,2026,S2025-26,TI2-Q,TI2-Q-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,초고속 레이저 기반 화학기상증착을 이용한 3차원 유리 구조 표면 전도성 회로 형성 기술
KCS,2026,S2025-26,TI2-Q,TI2-Q-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,이중모드 열반사 현미경을 이용한 마이크로 전자소자의 정상 및 과도열 특성 분석
KCS,2026,S2025-26,TI2-Q,TI2-Q-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,열특성 기반 첨단반도체 패키지용 TGV 비파괴 고장분석 기술 제안
KCS,2026,S2025-26,TI2-Q,TI2-Q-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Tip-Enhanced Nano-Spectroscopy and Imaging for Applications in Semiconductor Metrology and
KCS,2026,S2025-26,TJ2-H,TJ2-H-1,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Next-generation III-V Semiconductor Infrared Photodetectors for Thermal Imaging Sensors
KCS,2026,S2025-26,TJ2-H,TJ2-H-2,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Technologies
KCS,2026,S2025-26,TJ2-H,TJ2-H-3,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Analyzing Dark Count Rate and Photon Detection Probability Characteristics of Single Photon Avalanche
KCS,2026,S2025-26,TJ2-H,TJ2-H-4,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,"A 10μm-Pitch Stand-Alone SPAD with 30.3% PDE at 940nm, Utilizing a Dual Epitaxial Growth Process"
KCS,2026,S2025-26,TJ2-H,TJ2-H-5,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Full Well Capacity Modeling of Vertical Pinned Photodiode with Realistic Photodiode Doping
KCS,2026,S2025-26,TA3-D,TA3-D-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Atomic Layer Deposition of Ge Se Te Thin Films for Selector-only Memory
KCS,2026,S2025-26,TA3-D,TA3-D-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Study on the Atomic-Layer-Deposited In-Te Films for Vertical Selector Only Memory Applications
KCS,2026,S2025-26,TA3-D,TA3-D-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Ultrathin Monatomic Antimony Films by Sacrificial Atomic Layer Deposition for Phase Change Memory
KCS,2026,S2025-26,TA3-D,TA3-D-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Atomic Layer Deposition of Sb Te /MnTe Superlattice Film for Vertical Phase Change Memory
KCS,2026,S2025-26,TA3-D,TA3-D-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Multilayer Bi-GeSeTe SOM for Window-Margin Enlargement and Array-Level Reproducibility
KCS,2026,S2025-26,TA3-D,TA3-D-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Memory via Bi Doping
KCS,2026,S2025-26,TA3-D,TA3-D-7,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Sn-Doped GSST Selector-Only Memory for Robust BNN Inference
KCS,2026,S2025-26,TB2-B,TB2-B-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Innovation of Patterning Materials in Semiconductor Technology
KCS,2026,S2025-26,TB2-B,TB2-B-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,2 2 3 4 4 8
KCS,2026,S2025-26,TB2-B,TB2-B-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,정전척(Electrostatic Chuck)의 주파수 응답 특성과 반도체 식각 공정(Etch Process)의 영향성 연구
KCS,2026,S2025-26,TB2-B,TB2-B-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Metal Seasoning 및 OES 장기 모니터링을 통한 Plasma Etch 설비의 Aging 방법론
KCS,2026,S2025-26,TB2-B,TB2-B-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Coupling between Diffusion and Surface Reaction in Atomic Layer Etching
KCS,2026,S2025-26,TB2-B,TB2-B-6,D4,"Process, Materials & Metrology",Devices & Process Technology,session,CF /Ar/O 분위기에서 높은 물리화학적 플라즈마 식각 저항성을 지닌 고엔트로피 산화물 세라믹
KCS,2026,S2025-26,TC3-D,TC3-D-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Impact of Deposition and Annealing Conditions on Reliability and Performance in BEOL-Compatible
KCS,2026,S2025-26,TC3-D,TC3-D-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Investigation for W Contact on IGZO TFT via Deuterium Annealing for Suppressed Oxygen Diffusion
KCS,2026,S2025-26,TC3-D,TC3-D-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Ti-Electrodes
KCS,2026,S2025-26,TC3-D,TC3-D-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Correlation of Hydrogen and Oxygen Composition with Transition Region Voltage in Oxide TFTs
KCS,2026,S2025-26,TC3-D,TC3-D-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Revealing Local Heterogeneity in a-IGZO through 4D-STEM and EELS
KCS,2026,S2025-26,TC3-D,TC3-D-6,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Controllable Subthreshold Swing in Driving Oxide TFTs Enabled by Sn Delta Layer
KCS,2026,S2025-26,TC3-D,TC3-D-7,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Electrical Pulse Signal for Enhancement of Electrical Performances in In O TFTs
KCS,2026,S2025-26,TD3-K,TD3-K-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Next Generation NAND Technology
KCS,2026,S2025-26,TD3-K,TD3-K-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Ferroelectric Memcapacitor Crossbar Array with NAND Flash Structure for In-Memory Computing
KCS,2026,S2025-26,TD3-K,TD3-K-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Enabling Low-Voltage Operation for Next-Generation Non-Volatile Memory
KCS,2026,S2025-26,TD3-K,TD3-K-4,D2,Memory Devices & Technology,Devices & Process Technology,session,후면 강유전체 기반 이중 게이트 소자를 이용한 Read Disturbance 현상을 억제할 수 있는 AND-type 어레이
KCS,2026,S2025-26,TD3-K,TD3-K-5,D2,Memory Devices & Technology,Devices & Process Technology,session,Towards Artificial Intelligence Hardware with Monolithic 3D Integrated Ferroelectric Transistors
KCS,2026,S2025-26,TD3-K,TD3-K-6,D2,Memory Devices & Technology,Devices & Process Technology,session,TER and Self-Rectifying Behavior
KCS,2026,S2025-26,TE3-P,TE3-P-1,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Solid Oxide Electrolysis Cells for Clean Hydrogen Production
KCS,2026,S2025-26,TE3-P,TE3-P-2,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Dual Synergistic Effects of SOCs ALD CeO Infiltration PrOx@LSCF Oxygen Electrode for Enhanced
KCS,2026,S2025-26,TE3-P,TE3-P-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,All-Solid-State Batteries
KCS,2026,S2025-26,TE3-P,TE3-P-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Atomic Scale Tracking of Li Ion Migration in Epitaxial T-Nb O Using In situ STEM
KCS,2026,S2025-26,TE3-P,TE3-P-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Thin Film Ion-selective Hydrogel Separator for Sodium Resource Utilization and Adaptive Energy
